stock_name,user_name,video_id,followers,views,likes,comments,shares
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: warrant",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: warrants",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Riot Blockchain, Inc (RIOT)
Word Searched: Blockchain",nickcomizio,6945625038724893958,3696,52,6,2,1
"Riot Blockchain, Inc (RIOT)
Word Searched: blockchain",chris.stocks,6945566404825337093,79100,532,54,4,0
"Rocket Companies, Inc. (RKT)",oscarwulfff,6935241744531590406,8132,32200,1847,66,516
"Rocket Companies, Inc. (RKT)
Word Searched: companies",hccapital,6945634956500585734,46500,91,5,0,0
"Rocket Companies, Inc. (RKT)
Word Searched: rocket",stocks_invest,6941010458627394821,76000,15400,192,29,8
"Roundhill Sports Betting & iGam (BETZ)
Word Searched: betting",finance_tiktok,6923281503979916550,21700,3831,36,4,0
"Roundhill Streaming Services &  (SUBZ)
Word Searched: Suez",thewallstreetjungle,6945115284336299270,23900,1070,26,3,0
"Rush Street Interactive, Inc. (RSI)",letstalkinvesting,6943371380687768837,107000,5759,367,11,44
"Rush Street Interactive, Inc. (RSI)
Word Searched: Street",hustlyinvest.com,6945599194455346437,55300,493,20,0,0
"Russian Ruble Futures,Jun-2021 (6R=F)
Word Searched: Russian",alertscapital,6945240921302764806,9999,615,9,0,0
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: options",stock_catalyst,6935588755646532870,1775,686,41,1,7
"S&P Composite 1500 Movies & Ent (^SP1500-50202010)
Word Searched: MOVIES",penny.lifestyles,6945610585358814469,174900,2509,173,4,4
"S&P Kensho Virtual Reality Inde (^KVR)
Word Searched: virtual",lifeofcarlos0,6923009819561479430,1360,911,44,10,4
"SAKAI MOVING SERVICE (9039.T)
Word Searched: Moving",stocktalk76,6945483647193500933,45600,963,43,3,6
"SCIUKER FRAMES (SCK.MI)
Word Searched: frames",theoptionlab,6935499890038541573,2188,1451,25,8,3
"SEEING MACHINES LIMITED ORD NPV (SEE.L)
Word Searched: seeing",stockswings,6940030483480759557,61400,5693,163,29,9
"SERVERWORKS CO LTD (4434.T)
Word Searched: server",stockstobuy,6945567797678214406,43900,542,17,0,0
"SHOS (SHOS)
Word Searched: shows",milehightrading,6945616969500560646,172500,1221,55,2,4
"SIGNIFY NV (PHPPY)
Word Searched: puppy",thebuyinking,6940646927092452614,536400,95500,8458,164,193
"SIMPLIFY US EQUITY PLUS UPSIDE  (^SPUC-NV)
Word Searched: upside",mainstreetwolf,6945591070872849669,257600,2132,164,11,4
"SINGLEPOINT INC (SING)
Word Searched: SWING",rudaman,6945236066513341701,3581,280,13,0,1
"SINGLEPOINT INC (SING)
Word Searched: using",milehightrading,6945616969500560646,172500,1221,55,2,4
"SOFTWARE EFFECTIVE SOLUTIONS CO (SFWJ)
Word Searched: effect",invest.stocks,6945183929368415494,109400,5084,285,21,13
SOS Limited (SOS),theoptionlab,6935499890038541573,2188,1451,25,8,3
SOS Limited (SOS),tikstockkam,6945444646617156869,8305,6216,51,30,2
SOS Limited (SOS),erikbotoss,6941779137254280453,4325,6085,138,57,12
"SPDR Global Dow ETF (based on T (DGT)
Word Searched: Based",profitsniper,6931992670873062661,7011,7114,124,9,7
SPDR S&P 500 ETF Trust (SPY),nitrotrades,6944062785915473157,13100,1069,27,11,4
"SPDR S&P Retail ETF (XRT)
Word Searched: Retail",stockmarketuniversity,6945450100072221958,2999,829,17,2,1
"SPDR Select Sector Fund - Energ (XLE)
Word Searched: Sector",zhangsta,6944774993884482822,117400,6329,309,9,22
"STORE Capital Corporation (STOR)
Word Searched: store",stockmarketuniversity,6945450100072221958,2999,829,17,2,1
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: Weeks",brandontrades,6945610559530208517,86300,2089,113,14,1
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: weeks",mok.investments,6943426477228576005,4470,368,9,4,0
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: weeks",bullsofwallstreet,6944824499795741958,23500,1497,63,4,2
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: weeks",tradeideas,6945614208096587013,5451,184,13,10,44
"SUNDAY CO LTD (7450.T)
Word Searched: Sunday",flextrading,6944888935579520262,4093,4830,174,11,23
"Schwab US Dividend Equity ETF (SCHD)
Word Searched: Schwab",stockswallet,6945449522604543238,18800,4226,134,18,20
"Sea Limited (SE)
Word Searched: use",stocktalk76,6945483647193500933,45600,963,43,3,6
Sealed Air Corporation (SEE),mok.investments,6943426477228576005,4470,368,9,4,0
"Seelos Therapeutics, Inc. (SEEL)
Word Searched: Seen",momentfinance,6937132561906846982,1724,267,6,0,0
Sensata Technologies Holding plc (ST),austinhankwitz,6945601739416538373,481300,111500,9635,258,2657
"ServiceNow, Inc. (NOW)",stockrogue,6932552320605605125,42400,3529,89,16,2
"ServiceNow, Inc. (NOW)",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"Sharm Dreams Co. for Tourism In (EGS70571C012.CA)
Word Searched: dreams",mikesintact,6943743306543189254,33700,3918,531,23,36
"Sherwin-Williams Company (The) (SHW)
Word Searched: saw",thestockhub,6945431832901029125,76400,10000,362,42,22
"Shift4 Payments, Inc. (FOUR)
Word Searched: payments",hccapital,6945634956500585734,46500,91,5,0,0
"Shopify Inc. (SHOP)
Word Searched: Stop",rudaman,6945236066513341701,3581,280,13,0,1
Sit Rising Rate ETF (RISE),stockstrader,6924867648434097414,5439,374,8,1,0
"Snowflake Inc. (SNOW)
Word Searched: Show",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Software and IT Services Portfo (FSCSX)
Word Searched: it s",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Sound Mind Investing Fund (SMIFX)
Word Searched: INVESTING",investodaily,6945163169191021829,13500,521,25,5,3
"Sound Mind Investing Fund (SMIFX)
Word Searched: investing",realstockmarket,6921738093380898053,3007,1978,56,2,4
"Sound Mind Investing Fund (SMIFX)
Word Searched: investing",alcidesvla,6943935323365805317,12900,84600,1033,242,199
"Sound Mind Investing Fund (SMIFX)
Word Searched: investing",assetentities,6945553610478505222,514800,14800,1333,82,6
"Spirit Airlines, Inc. (SAVE)
Word Searched: same",mainstreetwolf,6945591070872849669,257600,2132,164,11,4
SponsorsOne Inc. (SPONF),vinstock,6945488160184880389,43600,374,28,15,7
Spotify Technology S.A. (SPOT),beermonies_trading,6934871830276607237,2326,331,30,0,1
Spotify Technology S.A. (SPOT),investwithruss,6945525511107906822,95400,2416,128,15,2
"Square, Inc. (SQ)",beermonies_trading,6934871830276607237,2326,331,30,0,1
"Square, Inc. (SQ)",theonlynaklas,6945617160127483141,86400,960,86,7,6
"StepStone Group Inc. (STEP)
Word Searched: steps",thediamondhandz,6945549180475575557,52600,440,16,4,0
"Strategic Advisers Fidelity U.S (FCTDX)
Word Searched: advise",moderninvestor_,6930698535088229633,8323,4160,166,17,3
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: Strategy",stocktalk76,6945483647193500933,45600,963,43,3,6
"Suez Canal Bank S.A.E (EGS60231C015.CA)
Word Searched: Canal",thewallstreetjungle,6945115284336299270,23900,1070,26,3,0
"Support.com, Inc. (SPRT)
Word Searched: support",milehightrading,6945616969500560646,172500,1221,55,2,4
"T. Rowe Price Group, Inc. (TROW)
Word Searched: Price",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Takeda Pharmaceutical Company L (TAK)
Word Searched: take",benpryor_,6943688165102308614,255500,21800,1726,33,5
"Takung Art Co., Ltd. (TKAT)
Word Searched: that",gd_investments,6945636913386622213,248900,1495,68,7,1
"Target Corporation (TGT)
Word Searched: Target",spacs.ai,6932620674951384326,28100,3161,129,36,41
Target Hospitality Corp. (TH),jefethestockguru,6945065513743633669,24800,2050,59,6,12
"Tattooed Chef, Inc. (TTCF)",stockrogue,6932552320605605125,42400,3529,89,16,2
Tellurian Inc. (TELL),aceinvestments,6941901471747198213,60000,9003,371,34,8
"Tenth Of Ramadan Pharmaceutical (EGS381B1C015.CA)
Word Searched: tenth",benpryor_,6943688165102308614,255500,21800,1726,33,5
"Tesla, Inc. (TSLA)",stockrogue,6932552320605605125,42400,3529,89,16,2
"Tesla, Inc. (TSLA)",stockvip,6926323575376858373,178900,91000,5667,261,645
"Tesla, Inc. (TSLA)",llamas1115,6940026359137766662,797,192,6,10,2
"Tesla, Inc. (TSLA)
Word Searched: I",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Tesla, Inc. (TSLA)
Word Searched: I",stockstok,6926183877455154438,5586,306,12,1,1
"Tesla, Inc. (TSLA)
Word Searched: I",bullishbetter,6945621193626029318,48300,219,9,0,0
"Tesla, Inc. (TSLA)
Word Searched: I",stockmarket_507,6934532298616360198,4647,1986,52,6,8
"Tesla, Inc. (TSLA)
Word Searched: I",thetaclub,6929260998390041862,2328,2944,30,6,23
"Tesla, Inc. (TSLA)
Word Searched: I",mok.investments,6943426477228576005,4470,368,9,4,0
"Tesla, Inc. (TSLA)
Word Searched: I",thekidinvestor,6944491538076437765,48100,3807,240,11,5
"Tesla, Inc. (TSLA)
Word Searched: I",ceowatchlist,6945601890348436741,520800,2664,122,12,15
"Tesla, Inc. (TSLA)
Word Searched: I",tradingwithchristian,6932638179094760709,1228,448,9,0,1
"Tesla, Inc. (TSLA)
Word Searched: I",titotrades,6945599997324889349,52900,858,58,11,0
"Tesla, Inc. (TSLA)
Word Searched: I",vinstock,6945488160184880389,43600,374,28,15,7
"Tesla, Inc. (TSLA)
Word Searched: I",milehightrading,6945616969500560646,172500,1221,55,2,4
"Tesla, Inc. (TSLA)
Word Searched: I",llamas1115,6940026359137766662,797,192,6,10,2
"Tesla, Inc. (TSLA)
Word Searched: I",assetentities,6945553610478505222,514800,14800,1333,82,6
"Tesla, Inc. (TSLA)
Word Searched: I",brandontrades,6945610559530208517,86300,2089,113,14,1
"Tesla, Inc. (TSLA)
Word Searched: TESLA",stockshub,6930999772882980102,83000,4007,121,15,2
"Tesla, Inc. (TSLA)
Word Searched: TESLA",donotrade,6945558804977290501,33600,567,13,0,1
"Tesla, Inc. (TSLA)
Word Searched: TESLA",titotrades,6945599997324889349,52900,858,58,11,0
"Tesla, Inc. (TSLA)
Word Searched: TESLA",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"Tesla, Inc. (TSLA)
Word Searched: Tesla",stockchartpatterns,6928841938066164997,2705,3070,70,7,1
"Tesla, Inc. (TSLA)
Word Searched: Tesla",mainstreetwolf,6945591070872849669,257600,2132,164,11,4
"Tesla, Inc. (TSLA)
Word Searched: i",coletrades,6939292324946119941,3521,1595,17,8,0
"Tesla, Inc. (TSLA)
Word Searched: i",thebuyinking,6940646927092452614,536400,95500,8458,164,193
"Tesla, Inc. (TSLA)
Word Searched: i",tradingwithchristian,6932638179094760709,1228,448,9,0,1
"Tesla, Inc. (TSLA)
Word Searched: i",llamas1115,6940026359137766662,797,192,6,10,2
"Tesla, Inc. (TSLA)
Word Searched: tesla",stocktalkdaily,6873484534889942277,9218,6176,250,15,35
"Tesla, Inc. (TSLA)
Word Searched: tesla",stocktok16,6940295230285548806,3647,1767,107,12,2
The Boeing Company (BA),tradelikegates,6945588887599189253,28800,1519,65,4,6
The Cannabis ETF (THCX),bullishbetter,6945621193626029318,48300,219,9,0,0
"The ExOne Company (XONE)
Word Searched: done",ceowatchlist,6945601890348436741,520800,2664,122,12,15
"The Hartford Checks and Balance (HCKAX)
Word Searched: checks",coletrades,6939292324946119941,3521,1595,17,8,0
"The Hartford Checks and Balance (HCKAX)
Word Searched: checks",thebuyinking,6940646927092452614,536400,95500,8458,164,193
"The Home Depot, Inc. (HD)",beermonies_trading,6934871830276607237,2326,331,30,0,1
The Southern Company (SO),stockstok,6926183877455154438,5586,306,12,1,1
The Southern Company (SO),hccapital,6945634956500585734,46500,91,5,0,0
The Southern Company (SO),thelaptoplegend,6934173585376431365,128800,7944,515,26,8
"The Trade Desk, Inc. (TTD)
Word Searched: TAD",jefethestockguru,6945065513743633669,24800,2050,59,6,12
The Walt Disney Company (DIS),theonlynaklas,6945617160127483141,86400,960,86,7,6
"Thesis Bryth ICVC Fund Class GB (0P0001BBWU.L)
Word Searched: thesis",bugs.money,6945631261117385989,3946,232,12,3,0
"Toyota Motor Corporation (TM)
Word Searched: TOYOTA",dailystocktalk,6945628257312132358,66100,1132,64,13,7
Trident Acquisitions Corp. (TDAC),johnnyonthestocks,6942991138483703045,114200,21100,1220,180,132
"TriplePoint Venture Growth BDC  (TPVG)
Word Searched: TRIPLE",sodapreneur,6937789671447612678,7149,6279,234,31,63
"Tsakos Energy Navigation Ltd (TNP)
Word Searched: Navigation",investwithruss,6945525511107906822,95400,2416,128,15,2
"Turning Point Therapeutics, Inc (TPTX)
Word Searched: Turning",stockclutch,6932606059446144262,2291,1417,41,2,1
"Twitter, Inc. (TWTR)
Word Searched: Twitter",thestockhub,6945431832901029125,76400,10000,362,42,22
"U.S. Global Investors, Inc. (GROW)",profitsniper,6931992670873062661,7011,7114,124,9,7
"U.S. Global Jets ETF (JETS)
Word Searched: Bets",bagchaser1337,6923719966386687237,4020,1096,62,14,22
"U.S. Global Jets ETF (JETS)
Word Searched: LETS",stockswallet,6945449522604543238,18800,4226,134,18,20
"U.S. Global Jets ETF (JETS)
Word Searched: LETS",mr.investr,6945464564414827781,79400,12900,432,55,27
"UPHOLDINGS Compound Kings ETF (KNGS)
Word Searched: compound",spacs.ai,6932620674951384326,28100,3161,129,36,41
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",realstockmarket,6921738093380898053,3007,1978,56,2,4
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",stock_catalyst,6935588755646532870,1775,686,41,1,7
USCF SummerHaven SHPEI Index Fund (BUY),sky_trades,6942885581789662469,81500,7534,254,9,26
USCF SummerHaven SHPEI Index Fund (BUY),sodapreneur,6937789671447612678,7149,6279,234,31,63
"Unicorn Outstanding British Com (0P0000HGIN.L)
Word Searched: outstanding",stockswallet,6945449522604543238,18800,4226,134,18,20
"United Parcel Service, Inc. (UPS)",momentfinance,6937132561906846982,1724,267,6,0,0
United States Steel Corporation (X),invest.stocks,6945183929368415494,109400,5084,285,21,13
United States Steel Corporation (X),alertscapital,6945240921302764806,9999,615,9,0,0
"Universal Technical Institute I (UTI)
Word Searched: technical",thestockexperience,6935440626443980038,16700,22600,1016,34,197
"Upstart Holdings, Inc. (UPST)",alertscapital,6945240921302764806,9999,615,9,0,0
"VBI Vaccines, Inc. (VBIV)
Word Searched: vaccine",wallstreet.man,6918393271152610566,13100,683500,55300,1011,5199
"VOLKSWAGEN AG (VWAPY)
Word Searched: VWAP",stocktalk76,6945483647193500933,45600,963,43,3,6
"Vanguard FTSE Emerging Markets  (VWO)
Word Searched: Markets",hamedtrades,6945427338293185798,96200,1332,49,14,2
"Vanguard Financials ETF (VFH)
Word Searched: financials",stockmarketuniversity,6945450100072221958,2999,829,17,2,1
"Vanguard High Dividend Yield ET (VYM)
Word Searched: Dividend",hccapital,6945634956500585734,46500,91,5,0,0
"Vanguard High Dividend Yield ET (VYM)
Word Searched: Dividend",realstockmarket,6921738093380898053,3007,1978,56,2,4
"Vanguard High Dividend Yield ET (VYM)
Word Searched: Yield",hccapital,6945634956500585734,46500,91,5,0,0
"Vanguard High Dividend Yield ET (VYM)
Word Searched: dividend",hccapital,6945634956500585734,46500,91,5,0,0
"Vanguard Long-Term Bond ETF (BLV)
Word Searched: long term",realstockmarket,6921738093380898053,3007,1978,56,2,4
"Vanguard Specialized Portfolios (VDIGX)
Word Searched: Portfolio",joeyrachwal,6945460330029976837,60000,1027,43,28,0
"Vanguard Specialized Portfolios (VDIGX)
Word Searched: portfolio",luxuryequities,6944876366353403142,267900,8004,451,47,5
"Vanguard Total Stock Market ETF (VTI)
Word Searched: MARKET",moneylinemark,6944471091821808901,720200,35500,2096,62,25
"Vanguard Total Stock Market ETF (VTI)
Word Searched: market",milehightrading,6945616969500560646,172500,1221,55,2,4
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: Stock",tradeideas,6945614208096587013,5451,184,13,10,44
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: stock",realstockmarket,6921738093380898053,3007,1978,56,2,4
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: stock",finance_tiktok,6923281503979916550,21700,3831,36,4,0
"VeriFone Systems, Inc. (PAY)",llamas1115,6940026359137766662,797,192,6,10,2
Versus Systems Inc. (VS),stock_catalyst,6935588755646532870,1775,686,41,1,7
ViacomCBS Inc. (VIAC),nimbletradingio,6945166115169455366,2687,393,18,2,4
"ViacomCBS Inc. (VIAC)
Word Searched: Viacom",nimbletradingio,6945166115169455366,2687,393,18,2,4
"Visa Inc. (V)
Word Searched: EV",stockvip,6926323575376858373,178900,91000,5667,261,645
"Viveve Medical, Inc. (VIVE)",stocks_helper,6924371171479719173,669,5589,42,13,4
"WATCHES OF SWITZERLAND GROUP PL (WOSG.L)
Word Searched: WATCH",fourtoeight,6943805159575178501,1100000,53600,3702,117,145
"WEET (WEET)
Word Searched: TWEET",iamchanlo,6945610067903253766,32300,443,12,2,1
"WEET (WEET)
Word Searched: TWEET",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"WO Group, Inc. (PAPA)",llamas1115,6940026359137766662,797,192,6,10,2
Wah Fu Education Group Limited (WAFU),nitrotrades,6944062785915473157,13100,1069,27,11,4
"Walgreens Boots Alliance, Inc. (WBA)
Word Searched: WYA",iamchanlo,6945610067903253766,32300,443,12,2,1
"Walt Disney Company (The) (DIS)
Word Searched: DID",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Walt Disney Company (The) (DIS)
Word Searched: dip",stocksfix,6934401350012800261,4909,2791,53,10,1
"Walt Disney Company (The) (DIS)
Word Searched: dip",stockmarket_507,6934532298616360198,4647,1986,52,6,8
"Walt Disney Company (The) (DIS)
Word Searched: dip",tradingwithchristian,6932638179094760709,1228,448,9,0,1
"Walt Disney Company (The) (DIS)
Word Searched: dips",stockrogue,6932552320605605125,42400,3529,89,16,2
"Walt Disney Company (The) (DIS)
Word Searched: dips",milehightrading,6945616969500560646,172500,1221,55,2,4
"Wendy's Company (The) (WEN)
Word Searched: went",financialclout,6942226040957832454,11600,4272,233,5,6
"Westwater Resources, Inc. (WWR)
Word Searched: We re",alcidesvla,6943935323365805317,12900,84600,1033,242,199
"Whole Earth Brands, Inc. (FREE)",thewallstreetjungle,6945115284336299270,23900,1070,26,3,0
"Whole Earth Brands, Inc. (FREE)",investwithruss,6945525511107906822,95400,2416,128,15,2
"Whole Earth Brands, Inc. (FREE)",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Whole Earth Brands, Inc. (FREE)",bugs.money,6945631261117385989,3946,232,12,3,0
WiMi Hologram Cloud Inc. (WIMI),bullsofwallstreet,6944824499795741958,23500,1497,63,4,2
"Wilmington Strategic Allocation (WAAAX)
Word Searched: WAAAY",thelaptoplegend,6934173585376431365,128800,7944,515,26,8
"WisdomTree India Earnings Fund (EPI)
Word Searched: EARNINGS",stockmarketuniversity,6945450100072221958,2999,829,17,2,1
"WisdomTree U.S. SmallCap Divide (DES)
Word Searched: Does",iamsirgime,6945563259076480262,2807,304,23,1,0
"Worthington Industries, Inc. (WOR)
Word Searched: worth",investing_with_mike,6945591091118886150,77000,275,19,11,0
"YieldShares High Income ETF (^YYY-NV)
Word Searched: yields",hccapital,6945634956500585734,46500,91,5,0,0
"Youdao, Inc. (DAO)
Word Searched: You",stockrogue,6932552320605605125,42400,3529,89,16,2
"Youdao, Inc. (DAO)
Word Searched: you",realstockmarket,6921738093380898053,3007,1978,56,2,4
"Zoom Video Communications, Inc. (ZM)
Word Searched: vid",coincapital,6941527451809959174,3569,1056,24,0,1
"eGain Corporation (EGAN)
Word Searched: began",llamas1115,6940026359137766662,797,192,6,10,2
"eXp World Holdings, Inc. (EXPI)
Word Searched: world",stockvip,6926323575376858373,178900,91000,5667,261,645
iShares Global Timber & Forestry ETF (WOOD),stockstok,6926183877455154438,5586,306,12,1,1
"iShares MSCI Global Select Meta (PICK)
Word Searched: picks",nickcomizio,6945625038724893958,3696,52,6,2,1
"iShares MSCI USA Momentum Facto (MTUM)
Word Searched: momentum",stocks_invest,6941010458627394821,76000,15400,192,29,8
iShares MSCI USA Size Factor ETF (SIZE),noremacnewelltrading,6945487720030407941,34600,1795,28,2,0
iShares S&P 500 Value ETF (IVE),ceowatchlist,6945601890348436741,520800,2664,122,12,15
iShares TIPS Bond ETF (TIP),brotherhood.finance,6945275984799173894,14600,431,38,13,13
iShares US Fixed Income Bal Rsk (INC),trendstocks,6933624364407475462,1138,1247,8,2,0
"lululemon athletica inc. (LULU)
Word Searched: Hulu",theonlynaklas,6945617160127483141,86400,960,86,7,6
"one (AONE)
Word Searched: alone",theoptionlab,6935499890038541573,2188,1451,25,8,3
