stock_name,user_name,video_id,followers,views,likes,comments,shares
Pintec Technology Holdings Limited (PT),beermonies_trading,6934871830276607237,2323,313,29,0,1
Pintec Technology Holdings Limited (PT),millionaire_mindset15,6925298030384139525,4023,614,9,1,2
Pintec Technology Holdings Limited (PT),stockmarketuniversity,6939583361455328518,2838,4946,40,14,1
"Pinterest, Inc. (PINS)
Word Searched: Pinterest",notkamel,6940699196903148805,24600,947,99,3,5
Plug Power Inc. (PLUG),mikeoptions,6940742393868193029,7201,71,7,0,0
Plug Power Inc. (PLUG),tradelikegates,6940740376441392390,28400,4562,167,12,27
Plug Power Inc. (PLUG),stocktok42069,6930403126570716421,1152,4931,162,55,9
"Polar Power, Inc. (POLA)",stockrogue,6932552320605605125,42300,3167,81,13,2
"Powell Industries, Inc. (POWL)
Word Searched: Powell",mok.investments,6940424674245479686,4372,2282,38,15,7
"Powell Industries, Inc. (POWL)
Word Searched: Powell",marketafterhours,6940415878655675653,5748,3991,51,4,4
ProShares UltraPro QQQ (TQQQ),greentradesonly,6940675157652442373,20100,506,23,5,1
ProShares UltraPro Short QQQ (SQQQ),greentradesonly,6940675157652442373,20100,506,23,5,1
"RATIONAL AG (RAA.DE)
Word Searched: rational",stockrogue,6932552320605605125,42300,3167,81,13,2
"RECONNAISSANCE ENERGY AFRICA LT (RECAF)
Word Searched: Recap",mattyand,6927504237278661893,840,16900,700,153,117
"ReWalk Robotics Ltd. (RWLK)
Word Searched: robotics",coincapital,6935149838841531653,3563,238,15,0,3
"Realty Income Corporation (O)
Word Searched: income",realstockmarket,6921738093380898053,2955,1892,54,1,4
"Realty Income Corporation (O)
Word Searched: income",calltoleap,6940438319054523654,732700,38900,3407,101,52
"Realty Income Corporation (O)
Word Searched: income",markettrader_official,6940705243218939141,279700,2498,160,13,11
Renaissance IPO ETF (IPO),greentradesonly,6940675157652442373,20100,506,23,5,1
Resgreen Group International Inc. (RGGI),vinstock,6940287673751866629,41100,896,56,16,6
"Revolution Acceleration Acquisi (RAAC)
Word Searched: Acceleration",coincapital,6935149838841531653,3563,238,15,0,3
Revolution Acceleration Acquisition Corp (RAAC),coincapital,6935149838841531653,3563,238,15,0,3
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: Warrant",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: Warrants",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: warrant",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: warrants",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Riot Blockchain, Inc (RIOT)
Word Searched: Blockchain",nickcomizio,6926225800442268934,3683,9704,161,22,33
"Riot Blockchain, Inc (RIOT)
Word Searched: Blockchain",investodaily,6940708690198564102,13400,1313,41,3,9
"Riot Blockchain, Inc. (RIOT)",nickcomizio,6926225800442268934,3683,9704,161,22,33
"Riot Blockchain, Inc. (RIOT)",investodaily,6940708690198564102,13400,1313,41,3,9
"Rising Rates Opportunity Profun (RRPIX)
Word Searched: RATES",gd_investments,6940699006288841989,249300,5282,287,19,23
"Rising Rates Opportunity Profun (RRPIX)
Word Searched: rates",mok.investments,6940424674245479686,4372,2282,38,15,7
"Rising Rates Opportunity Profun (RRPIX)
Word Searched: rates",marketafterhours,6940415878655675653,5748,3991,51,4,4
"Rite Aid Corporation (RAD)
Word Searched: Sad",assetorg,6937829967329873157,129200,31400,3137,77,70
"Rocket Companies, Inc. (RKT)",oscarwulfff,6935241744531590406,7821,23600,1378,50,393
"Romeo Power, Inc. (RMO)",stocks_invest,6938585511942573318,75700,52000,1265,81,92
"Roth CH Acquisition I Co. (ROCH)
Word Searched: RICH",bullishbetter,6940610783705435398,46000,3377,171,37,25
"Roth CH Acquisition I Co. (ROCH)
Word Searched: RICH",marketmartians,6940432774193024262,8044,2559,67,3,2
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",stockshub,6930999772882980102,83500,3758,117,14,2
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",77trades,6940634957240962309,29700,2521,86,7,1
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",invest.stocks,6940636428133076230,109000,4275,371,16,16
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",yungvalades,6919163461234724101,2917,31400,1090,159,118
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",gavin_mayo,6940780027646594309,252400,5271,439,15,27
"Roundhill Sports Betting & iGam (BETZ)
Word Searched: betting",millionaire_mindset15,6925298030384139525,4023,614,9,1,2
"Roundhill Sports Betting & iGam (BETZ)
Word Searched: betting",finance_tiktok,6923281503979916550,21700,3749,30,3,0
"Rush Street Interactive, Inc. (RSI)
Word Searched: street",mikesintact,6940130481962831109,33700,2545,116,11,1
"S&P 500 (^GSPC)
Word Searched: S P",conner_prola,6940067513380146437,39700,466,9,0,0
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: options",timeforbusiness2,6938573223609076998,59400,2213,70,7,3
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: options",nimbletradingio,6940345764358950149,2678,237,25,0,5
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: options",stock_catalyst,6935588755646532870,1711,633,36,1,7
"S&P Kensho Virtual Reality Inde (^KVR)
Word Searched: virtual",lifeofcarlos0,6923009819561479430,1321,886,44,10,4
"SAKAI MOVING SERVICE (9039.T)
Word Searched: moving",hccapital,6940441093779508485,46500,535,30,4,1
"SCIUKER FRAMES (SCK.MI)
Word Searched: frames",theoptionlab,6935499890038541573,2172,1438,25,8,3
"SEEING MACHINES LD (SEEMF)
Word Searched: seeing",millionaire_mindset15,6925298030384139525,4023,614,9,1,2
"SEEING MACHINES LD (SEEMF)
Word Searched: seeing",stockswings,6940030483480759557,61600,3803,135,18,6
"SHAC (SHAC)
Word Searched: SPAC",coincapital,6935149838841531653,3563,238,15,0,3
"SHAC (SHAC)
Word Searched: SPAC",mr.investr,6940644631440821510,78500,4735,151,29,12
"SHOS (SHOS)
Word Searched: shows",invest.stocks,6940636428133076230,109000,4275,371,16,16
"SHUI ON LAND LIMITED (SOLLY)
Word Searched: solely",hccapital,6940441093779508485,46500,535,30,4,1
"SIGNET INTERNATIONAL HOLDINGS I (SIGN)
Word Searched: Signs",jefethestockguru,6939030377621228806,24800,1341,35,5,1
"SIGNIFY NV (PHPPY)
Word Searched: puppy",thebuyinking,6940646927092452614,537900,31300,2969,97,71
"SINGLEPOINT INC (SING)
Word Searched: using",greentradesonly,6940675157652442373,20100,506,23,5,1
"SLATER & G FPO (SGH.AX)
Word Searched: Slater",slater_trades,6940413376514313477,32200,2484,61,13,2
SM Energy Company (SM),titotrades,6940611851126443270,53200,3468,335,50,9
SOS Limited (SOS),theoptionlab,6935499890038541573,2172,1438,25,8,3
SOS Limited (SOS),tradeideas,6940069770905521414,5389,10600,221,55,92
"SPDR S&P Regional Banking ETF (KRE)
Word Searched: Banking",highleyinvested,6940757663760272646,38500,277,52,4,2
"SPDR S&P Regional Banking ETF (KRE)
Word Searched: banking",timeforbusiness2,6938573223609076998,59400,2213,70,7,3
"STORE Capital Corporation (STOR)
Word Searched: store",invest.stocks,6940636428133076230,109000,4275,371,16,16
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: Weeks",matthewhirayama,6928132692047432965,7934,113600,6982,273,86
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: weeks",chris.stocks,6940344155436584197,79100,3768,289,12,0
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: weeks",thediamondhandz,6940032374822407429,52600,2365,84,10,7
Safehold Inc. (SAFE),mikeoptions,6940742393868193029,7201,71,7,0,0
"Sandstorm Gold Ltd. (SAND)
Word Searched: said",coincapital,6935149838841531653,3563,238,15,0,3
"Scottish Widows Stockmarket Gro (0P0001A1MG.L)
Word Searched: stockmarket",alcidesvla,6940774869340556550,12700,1642,41,3,0
"Second Sight Medical Products, Inc. (EYES)",marketafterhours,6940415878655675653,5748,3991,51,4,4
"Seelos Therapeutics, Inc. (SEEL)
Word Searched: Seen",momentfinance,6937132561906846982,1716,248,5,0,0
"Senseonics Holdings, Inc. (SENS)",mikeoptions,6940742393868193029,7201,71,7,0,0
"ServiceNow, Inc. (NOW)",stockrogue,6932552320605605125,42300,3167,81,13,2
"Sherwin-Williams Company (The) (SHW)
Word Searched: saw",milehighmoney,6935996559133887750,18400,3321,50,16,2
"Shree Worstex Limited (SHWL.BO)
Word Searched: worst",alcidesvla,6940774869340556550,12700,1642,41,3,0
Sit Rising Rate ETF (RISE),stockstrader,6924867648434097414,5441,370,8,1,0
"Sleep Number Corporation (SNBR)
Word Searched: Sleep",optionscapital,6940077432586194182,17400,1024,29,2,2
"Snowflake Inc. (SNOW)
Word Searched: Show",spacs.ai,6932620674951384326,28100,2967,120,34,40
"So-Young International Inc. - A (SY)
Word Searched: YOU",mikeoptions,6940742393868193029,7201,71,7,0,0
"So-Young International Inc. - A (SY)
Word Searched: You",stockrogue,6932552320605605125,42300,3167,81,13,2
"So-Young International Inc. - A (SY)
Word Searched: you",realstockmarket,6921738093380898053,2955,1892,54,1,4
"Software and IT Services Portfo (FSCSX)
Word Searched: It s",calltoleap,6940438319054523654,732700,38900,3407,101,52
"Software and IT Services Portfo (FSCSX)
Word Searched: It s",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Software and IT Services Portfo (FSCSX)
Word Searched: it s",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Sound Mind Investing Fund (SMIFX)
Word Searched: INVESTING",mr.investr,6940644631440821510,78500,4735,151,29,12
"Sound Mind Investing Fund (SMIFX)
Word Searched: Investing",matthewhirayama,6928132692047432965,7934,113600,6982,273,86
"Sound Mind Investing Fund (SMIFX)
Word Searched: Investing",austinhankwitz,6940416078606601477,480800,10600,448,35,4
"Sound Mind Investing Fund (SMIFX)
Word Searched: Investing",rudaman,6940408257823444230,3463,1961,93,4,10
"Sound Mind Investing Fund (SMIFX)
Word Searched: investing",realstockmarket,6921738093380898053,2955,1892,54,1,4
Sphere 3D Corp. (ANY),flextrading,6939695182514261253,3582,3871,110,17,24
"Spirit Airlines, Inc. (SAVE)",letstalkinvesting,6940010593365675270,107100,8442,604,20,72
"Spirit Airlines, Inc. (SAVE)
Word Searched: Dave",millionaire_mindset15,6925298030384139525,4023,614,9,1,2
Spotify Technology S.A. (SPOT),beermonies_trading,6934871830276607237,2323,313,29,0,1
"Sprint Bioscience AB (SPRINT.ST)
Word Searched: sprint",millionaire_mindset15,6925298030384139525,4023,614,9,1,2
"Square, Inc. (SQ)",sky_trades,6940306015787257093,81400,4394,249,7,6
"Square, Inc. (SQ)",beermonies_trading,6934871830276607237,2323,313,29,0,1
Star Peak Energy Transition Corp. (STPK),darkhorseplays,6940335263512005893,6125,620,30,1,0
"Steven Madden, Ltd. (SHOO)
Word Searched: Steve",coincapital,6935149838841531653,3563,238,15,0,3
"Stratasys, Ltd. (SSYS)
Word Searched: Says",matthewhirayama,6928132692047432965,7934,113600,6982,273,86
"Stratasys, Ltd. (SSYS)
Word Searched: says",mok.investments,6940424674245479686,4372,2282,38,15,7
"Stratasys, Ltd. (SSYS)
Word Searched: says",ceowatchlist,6940398799714012421,508000,16200,504,173,26
"Strategic Advisers Fidelity U.S (FCTDX)
Word Searched: advise",moderninvestor_,6930698535088229633,8301,4099,165,17,3
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: SHARES",erikbotoss,6938499665398648070,4292,1451,25,4,1
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: shares",stockswallet,6940728029555461381,16800,1717,77,2,14
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: shares",alexdaytrader,6918068042111012102,6550,2856,48,8,1
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: shares",launchpadstocks,6934782697302756614,1791,218,7,2,1
"Structures Products Cp 8% CorTS (KTH)
Word Searched: structure",tikstockkam,6940244739056782598,8343,2377,60,25,0
"SunLink Health Systems, Inc. (SSY)
Word Searched: systems",coincapital,6935149838841531653,3563,238,15,0,3
Sundial Growers Inc. (SNDL),robinhoodrecaps,6940308751694007557,9028,6404,237,48,21
Sundial Growers Inc. (SNDL),stocktok42069,6930403126570716421,1152,4931,162,55,9
Sundial Growers Inc. (SNDL),tradeideas,6940069770905521414,5389,10600,221,55,92
"Sundial Growers Inc. (SNDL)
Word Searched: S",stockvip,6926323575376858373,179500,89700,5654,212,643
"Sundial Growers Inc. (SNDL)
Word Searched: s",tikstockkam,6940244739056782598,8343,2377,60,25,0
"T-Mobile US, Inc. (TMUS)
Word Searched: mobile",coincapital,6935149838841531653,3563,238,15,0,3
"T. Rowe Price Blue Chip Growth  (TRBCX)
Word Searched: PRICE",marketmartians,6940432774193024262,8044,2559,67,3,2
"T. Rowe Price Blue Chip Growth  (TRBCX)
Word Searched: Price",spacs.ai,6932620674951384326,28100,2967,120,34,40
"THE REAL BROKERAGE INC (REAXF)
Word Searched: brokerage",calltoleap,6940438319054523654,732700,38900,3407,101,52
"THINKSMART LIMITED ORD NPV (DI) (TSL.L)
Word Searched: Thinks",matthewhirayama,6928132692047432965,7934,113600,6982,273,86
"TOMI Environmental Solutions, Inc. (TOMZ)",stocktok42069,6930403126570716421,1152,4931,162,55,9
"TRADESTAR RESOURCES CORPORATION (TSRR)
Word Searched: Trades",slater_trades,6940413376514313477,32200,2484,61,13,2
"TRILLION ENERGY INTERNATIONAL I (TCFF)
Word Searched: Trillion",jefethestockguru,6939030377621228806,24800,1341,35,5,1
"TUESDAY MORNING CORP (TUEM)
Word Searched: Tuesday",tradeideas,6940069770905521414,5389,10600,221,55,92
"TV TODAY NETWORK (TVTODAY.NS)
Word Searched: Today",investwithruss,6940684504789011718,90300,37400,1434,95,60
"TV TODAY NETWORK (TVTODAY.NS)
Word Searched: today",timeforbusiness2,6938573223609076998,59400,2213,70,7,3
"Takung Art Co., Ltd. (TKAT)",tradelikegates,6940740376441392390,28400,4562,167,12,27
"Takung Art Co., Ltd. (TKAT)
Word Searched: THAT",assetorg,6937829967329873157,129200,31400,3137,77,70
"Tanger Factory Outlet Centers,  (SKT)
Word Searched: centers",coincapital,6935149838841531653,3563,238,15,0,3
"Target Corporation (TGT)
Word Searched: Target",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Target Corporation (TGT)
Word Searched: target",milehightrading,6940791059953798406,166700,406,21,6,0
Target Hospitality Corp. (TH),jefethestockguru,6939030377621228806,24800,1341,35,5,1
"Tattooed Chef, Inc. (TTCF)",stockrogue,6932552320605605125,42300,3167,81,13,2
"Technical Communications Corpor (TCCO)
Word Searched: technical",thestockexperience,6935440626443980038,16700,21800,982,30,188
"Tel Bond Yields (714.TA)
Word Searched: yields",conner_prola,6940067513380146437,39700,466,9,0,0
"Tel Bond Yields (714.TA)
Word Searched: yields",marketafterhours,6940415878655675653,5748,3991,51,4,4
"Tellurian Inc. (TELL)
Word Searched: Tells",matthewhirayama,6928132692047432965,7934,113600,6982,273,86
"Tesla, Inc. (TSLA)",stockrogue,6932552320605605125,42300,3167,81,13,2
"Tesla, Inc. (TSLA)",stockvip,6926323575376858373,179500,89700,5654,212,643
"Tesla, Inc. (TSLA)",llamas1115,6940026359137766662,804,177,6,10,2
"Tesla, Inc. (TSLA)",tradelikegates,6940740376441392390,28400,4562,167,12,27
"Tesla, Inc. (TSLA)
Word Searched: TESLA",stockshub,6930999772882980102,83500,3758,117,14,2
"Tesla, Inc. (TSLA)
Word Searched: TESLA",thestockhub,6940676520700660997,73800,14800,1041,33,30
"Tesla, Inc. (TSLA)
Word Searched: Tesla",stockswithjack,6940502475526933761,15800,8999,608,38,33
"Tesla, Inc. (TSLA)
Word Searched: Tesla",stockchartpatterns,6928841938066164997,2624,3010,68,7,1
"Tesla, Inc. (TSLA)
Word Searched: Tesla",benpryor_,6940763665041755397,255200,11800,1272,41,111
"Tesla, Inc. (TSLA)
Word Searched: Tesla",milehighmoney,6935996559133887750,18400,3321,50,16,2
"Tesla, Inc. (TSLA)
Word Searched: tesla",stocktalkdaily,6873484534889942277,9237,6148,250,15,35
"Tesla, Inc. (TSLA)
Word Searched: tesla",milehighmoney,6935996559133887750,18400,3321,50,16,2
"Tesla, Inc. (TSLA)
Word Searched: tesla",stocktok16,6940295230285548806,3639,1390,89,7,1
"The Cheesecake Factory Incorpor (CAKE)
Word Searched: Fake",milehightrading,6940791059953798406,166700,406,21,6,0
"The Cheesecake Factory Incorpor (CAKE)
Word Searched: fake",milehightrading,6940791059953798406,166700,406,21,6,0
"The ExOne Company (XONE)
Word Searched: gone",greentradesonly,6940675157652442373,20100,506,23,5,1
"The Hartford Checks and Balance (HCKAX)
Word Searched: checks",coletrades,6939292324946119941,3529,1446,17,6,0
"The Hartford Checks and Balance (HCKAX)
Word Searched: checks",thebuyinking,6940646927092452614,537900,31300,2969,97,71
"The Home Depot, Inc. (HD)",beermonies_trading,6934871830276607237,2323,313,29,0,1
The Southern Company (SO),stockstok,6926183877455154438,5592,291,12,1,1
The Southern Company (SO),thelaptoplegend,6934173585376431365,128900,7541,502,23,8
The Walt Disney Company (DIS),mikeoptions,6940742393868193029,7201,71,7,0,0
"Tianrong Internet Products and Services, Inc. (TIPS)",vinstock,6940287673751866629,41100,896,56,16,6
"Tianrong Internet Products and Services, Inc. (TIPS)",fourtoeight,6940064782565379334,1100000,47100,4975,103,198
"Tianrong Internet Products and Services, Inc. (TIPS)",milehightrading,6940791059953798406,166700,406,21,6,0
"Tilray, Inc. (TLRY)",darkhorseplays,6940335263512005893,6125,620,30,1,0
"Tonix Pharmaceuticals Holding C (TNXP)
Word Searched: pharmaceutical",sodapreneur,6937789671447612678,6781,5776,222,27,61
"TriplePoint Venture Growth BDC  (TPVG)
Word Searched: TRIPLE",sodapreneur,6937789671447612678,6781,5776,222,27,61
"TrueCar, Inc. (TRUE)",brotherhood.finance,6938405182166355206,14300,2426,238,19,22
"Turning Point Therapeutics, Inc (TPTX)
Word Searched: Turning",stockclutch,6932606059446144262,2283,1380,40,2,1
"Turtle Beach Corporation (HEAR)
Word Searched: heard",gavin_mayo,6940780027646594309,252400,5271,439,15,27
"U.S. Global Investors Funds Gol (USERX)
Word Searched: USERS",mr.investr,6940644631440821510,78500,4735,151,29,12
"U.S. Global Jets ETF (JETS)
Word Searched: Bets",bagchaser1337,6923719966386687237,4018,1079,60,14,22
"U.S. Global Jets ETF (JETS)
Word Searched: LETS",mr.investr,6940644631440821510,78500,4735,151,29,12
"U.S. Global Jets ETF (JETS)
Word Searched: LETS",erikbotoss,6938499665398648070,4292,1451,25,4,1
"U.S. Global Jets ETF (JETS)
Word Searched: Lets",gd_investments,6940699006288841989,249300,5282,287,19,23
"U.S. Global Jets ETF (JETS)
Word Searched: Lets",77trades,6940634957240962309,29700,2521,86,7,1
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",realstockmarket,6921738093380898053,2955,1892,54,1,4
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",stock_catalyst,6935588755646532870,1711,633,36,1,7
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",assetentities,6940696614826708229,513900,37700,2231,58,20
USCF SummerHaven SHPEI Index Fund (BUY),investodaily,6940708690198564102,13400,1313,41,3,9
USCF SummerHaven SHPEI Index Fund (BUY),sodapreneur,6937789671447612678,6781,5776,222,27,61
"United Parcel Service, Inc. (UPS)",momentfinance,6937132561906846982,1716,248,5,0,0
"United Rentals, Inc. (URI)
Word Searched: rental",calltoleap,6940438319054523654,732700,38900,3407,101,52
"Unity Software Inc. (U)
Word Searched: UP",assetorg,6937829967329873157,129200,31400,3137,77,70
"Unity Software Inc. (U)
Word Searched: up",tikstockkam,6940244739056782598,8343,2377,60,25,0
"Unity Software Inc. (U)
Word Searched: up",financewithfriends,6875098372445883654,3539,1185,10,0,1
"Uranium Energy Corp. (UEC)
Word Searched: Uranium",mikeoptions,6940742393868193029,7201,71,7,0,0
"VALUEDESIGN INC (3960.T)
Word Searched: valued",mikeoptions,6940742393868193029,7201,71,7,0,0
"VBI Vaccines, Inc. (VBIV)
Word Searched: vaccine",wallstreet.man,6918393271152610566,13100,682000,55300,1012,5194
"Value Line Larger Companies Foc (VALLX)
Word Searched: Larger",milehightrading,6940791059953798406,166700,406,21,6,0
"Vanguard FTSE Emerging Markets  (VWO)
Word Searched: markets",mok.investments,6940424674245479686,4372,2282,38,15,7
"Vanguard FTSE Emerging Markets  (VWO)
Word Searched: markets",coincapital,6935149838841531653,3563,238,15,0,3
"Vanguard High Dividend Yield ET (VYM)
Word Searched: Dividend",realstockmarket,6921738093380898053,2955,1892,54,1,4
"Vanguard Long-Term Bond ETF (BLV)
Word Searched: long term",realstockmarket,6921738093380898053,2955,1892,54,1,4
"Vanguard Total Stock Market ETF (VTI)
Word Searched: market",mok.investments,6940424674245479686,4372,2282,38,15,7
"Vanguard Total Stock Market ETF (VTI)
Word Searched: market",the.names.cal,6934732014893485317,282100,12400,779,44,19
"Vanguard Total Stock Market ETF (VTI)
Word Searched: total",mikeoptions,6940742393868193029,7201,71,7,0,0
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: Stock",vinstock,6940287673751866629,41100,896,56,16,6
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: stock",realstockmarket,6921738093380898053,2955,1892,54,1,4
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: stock",finance_tiktok,6923281503979916550,21700,3749,30,3,0
"VeriFone Systems, Inc. (PAY)",llamas1115,6940026359137766662,804,177,6,10,2
"Vericity, Inc. (VERY)",investodaily,6940708690198564102,13400,1313,41,3,9
Versus Systems Inc. (VS),stock_catalyst,6935588755646532870,1711,633,36,1,7
"Virgin Galactic Holdings, Inc. (SPCE)",alexdaytrader,6918068042111012102,6550,2856,48,8,1
"Virgin Galactic Holdings, Inc. (SPCE)",thestockhub,6940676520700660997,73800,14800,1041,33,30
"Virgin Galactic Holdings, Inc. (SPCE)",marketmartians,6940432774193024262,8044,2559,67,3,2
"Virgin Galactic Holdings, Inc. (SPCE)
Word Searched: SPACE",theoptionlab,6935499890038541573,2172,1438,25,8,3
"Viveve Medical, Inc. (VIVE)",stocks_helper,6924371171479719173,673,5587,42,13,4
"WINNERS INC (WNRS)
Word Searched: winners",nickcomizio,6926225800442268934,3683,9704,161,22,33
"WISDOMTREE WTI CRUDE OIL LONGER (FCRU.MI)
Word Searched: LONGER",moderninvestor_,6930698535088229633,8301,4099,165,17,3
"WISDOMTREE WTI CRUDE OIL LONGER (FCRU.MI)
Word Searched: longer",millionaire_mindset15,6925298030384139525,4023,614,9,1,2
"WO Group, Inc. (PAPA)",llamas1115,6940026359137766662,804,177,6,10,2
"WONBANG TECH (053080.KQ)
Word Searched: won t",hccapital,6940441093779508485,46500,535,30,4,1
"WORLDS INC (WDDD)
Word Searched: WORLDS",mr.investr,6940644631440821510,78500,4735,151,29,12
"Walmart Inc. (WMT)
Word Searched: Walmart",coincapital,6935149838841531653,3563,238,15,0,3
"Walt Disney Company (The) (DIS)
Word Searched: DIP",optraders,6940360060631567622,29800,1484,32,3,0
"Walt Disney Company (The) (DIS)
Word Searched: Did",flextrading,6939695182514261253,3582,3871,110,17,24
"Walt Disney Company (The) (DIS)
Word Searched: did",alcidesvla,6940774869340556550,12700,1642,41,3,0
"Walt Disney Company (The) (DIS)
Word Searched: did",calltoleap,6940438319054523654,732700,38900,3407,101,52
"Walt Disney Company (The) (DIS)
Word Searched: dip",stocksfix,6934401350012800261,4849,2650,49,7,1
"Walt Disney Company (The) (DIS)
Word Searched: dip",stockmarket_507,6934532298616360198,4639,1920,51,6,8
"Walt Disney Company (The) (DIS)
Word Searched: dip",realjaypelle,6938041928436976901,56000,5800,308,38,20
"Walt Disney Company (The) (DIS)
Word Searched: dip",tradingwithchristian,6932638179094760709,1219,427,9,0,0
"Walt Disney Company (The) (DIS)
Word Searched: dips",stockrogue,6932552320605605125,42300,3167,81,13,2
"Washington Prime Group Inc. (WPG)
Word Searched: Was",thelaptoplegend,6934173585376431365,128900,7541,502,23,8
"Washington Prime Group Inc. (WPG)
Word Searched: was",thewallstreetjungle,6938523692024548613,23900,776,33,0,0
"Washington Prime Group Inc. (WPG)
Word Searched: was",calltoleap,6940438319054523654,732700,38900,3407,101,52
Welltower Inc. (WELL),markettrader_official,6940705243218939141,279700,2498,160,13,11
"Werner Enterprises, Inc. (WERN)
Word Searched: were",calltoleap,6940438319054523654,732700,38900,3407,101,52
"Westwater Resources, Inc. (WWR)
Word Searched: We re",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Weyerhaeuser Company (WY)
Word Searched: Why",conner_prola,6940067513380146437,39700,466,9,0,0
"Weyerhaeuser Company (WY)
Word Searched: why",mok.investments,6940424674245479686,4372,2282,38,15,7
"Whole Earth Brands, Inc. (FREE)",invest.stocks,6940636428133076230,109000,4275,371,16,16
"Whole Earth Brands, Inc. (FREE)",slater_trades,6940413376514313477,32200,2484,61,13,2
"WiderPlanet (321820.KQ)
Word Searched: wider",nimbletradingio,6940345764358950149,2678,237,25,0,5
"Wilmington Strategic Allocation (WAAAX)
Word Searched: WAAAY",thelaptoplegend,6934173585376431365,128900,7541,502,23,8
"WisdomTree U.S. SmallCap Divide (DES)
Word Searched: does",greentradesonly,6940675157652442373,20100,506,23,5,1
"WisdomTree U.S. SmallCap Divide (DES)
Word Searched: does",markettrader_official,6940705243218939141,279700,2498,160,13,11
"WisdomTree U.S. SmallCap Divide (DES)
Word Searched: does",bugs.money,6940695354610339077,3716,132,7,0,1
Zomedica Corp. (ZOM),aceinvestments,6939615287750774021,60200,15300,787,65,104
"Zoom Video Communications, Inc. (ZM)
Word Searched: VIDEO",fourtoeight,6940064782565379334,1100000,47100,4975,103,198
"Zoom Video Communications, Inc. (ZM)
Word Searched: vid",coincapital,6935149838841531653,3563,238,15,0,3
"aTyr Pharma, Inc. (LIFE)
Word Searched: like",stockstv,6896942242049674501,2376,627,15,4,0
"eGain Corporation (EGAN)
Word Searched: began",llamas1115,6940026359137766662,804,177,6,10,2
"eMagin Corporation (EMAN)
Word Searched: mean",bugs.money,6940695354610339077,3716,132,7,0,1
"eXp World Holdings, Inc. (EXPI)
Word Searched: world",stockvip,6926323575376858373,179500,89700,5654,212,643
"iShares 20+ Year Treasury Bond  (TLT)
Word Searched: Treasury",conner_prola,6940067513380146437,39700,466,9,0,0
iShares 20+ Year Treasury Bond ETF (TLT),marketafterhours,6940415878655675653,5748,3991,51,4,4
iShares Global Timber & Forestry ETF (WOOD),stockstok,6926183877455154438,5592,291,12,1,1
"iShares MSCI USA Momentum Facto (MTUM)
Word Searched: moment",mok.investments,6940424674245479686,4372,2282,38,15,7
"iShares MSCI USA Momentum Facto (MTUM)
Word Searched: momentum",vinstock,6940287673751866629,41100,896,56,16,6
iShares US Fixed Income Bal Rsk (INC),coincapital,6935149838841531653,3563,238,15,0,3
iShares US Fixed Income Bal Rsk (INC),trendstocks,6933624364407475462,1142,1240,8,2,0
"one (AONE)
Word Searched: alone",theoptionlab,6935499890038541573,2172,1438,25,8,3
