stock_name,user_name,video_id,followers,views,likes,comments,shares
Pintec Technology Holdings Limited (PT),beermonies_trading,6934871830276607237,2324,314,30,0,1
Pintec Technology Holdings Limited (PT),millionaire_mindset15,6925298030384139525,4023,615,9,1,2
Pintec Technology Holdings Limited (PT),stockmarketuniversity,6940824111950155013,2839,402,12,1,1
"Pinterest, Inc. (PINS)",calltoleap,6940824900215033093,733100,30500,2793,95,129
"Pinterest, Inc. (PINS)
Word Searched: Pinterest",notkamel,6940699196903148805,24600,1342,142,3,6
Plug Power Inc. (PLUG),mikeoptions,6940742393868193029,7199,185,12,0,0
Plug Power Inc. (PLUG),tradelikegates,6940740376441392390,28500,12800,433,31,69
Plug Power Inc. (PLUG),stocktok42069,6930403126570716421,1152,4935,162,55,9
"Polar Power, Inc. (POLA)",stockrogue,6932552320605605125,42300,3176,81,13,2
"Powell Industries, Inc. (POWL)
Word Searched: Powell",mok.investments,6940424674245479686,4423,2368,39,15,7
"Powell Industries, Inc. (POWL)
Word Searched: Powell",marketafterhours,6940798611563220230,5762,317,15,3,4
ProShares UltraPro QQQ (TQQQ),greentradesonly,6940675157652442373,20100,1220,44,5,2
ProShares UltraPro Short QQQ (SQQQ),greentradesonly,6940675157652442373,20100,1220,44,5,2
"RATIONAL AG (RAA.DE)
Word Searched: rational",stockrogue,6932552320605605125,42300,3176,81,13,2
"RECONNAISSANCE ENERGY AFRICA LT (RECAF)
Word Searched: Recap",mattyand,6927504237278661893,840,16900,700,153,117
"Random Length Lumber Futures,Ma (LBS=F)
Word Searched: Futures",marketafterhours,6940798611563220230,5762,317,15,3,4
"ReWalk Robotics Ltd. (RWLK)
Word Searched: robotics",coincapital,6935149838841531653,3563,240,15,0,3
"Realty Income Corporation (O)
Word Searched: income",realstockmarket,6921738093380898053,2957,1893,54,1,4
"Realty Income Corporation (O)
Word Searched: income",markettrader_official,6940705243218939141,279700,7236,353,19,16
Renaissance IPO ETF (IPO),greentradesonly,6940675157652442373,20100,1220,44,5,2
Resgreen Group International Inc. (RGGI),vinstock,6940287673751866629,41100,1002,59,15,6
"Revolution Acceleration Acquisi (RAAC)
Word Searched: Acceleration",coincapital,6935149838841531653,3563,240,15,0,3
Revolution Acceleration Acquisition Corp (RAAC),coincapital,6935149838841531653,3563,240,15,0,3
"Riot Blockchain, Inc (RIOT)
Word Searched: Blockchain",nickcomizio,6926225800442268934,3683,9706,162,22,33
"Riot Blockchain, Inc (RIOT)
Word Searched: Blockchain",investodaily,6940708690198564102,13400,1747,50,2,10
"Riot Blockchain, Inc. (RIOT)",nickcomizio,6926225800442268934,3683,9706,162,22,33
"Riot Blockchain, Inc. (RIOT)",investodaily,6940708690198564102,13400,1747,50,2,10
"Rising Rates Opportunity Profun (RRPIX)
Word Searched: RATES",gd_investments,6940699006288841989,249400,7983,417,23,29
"Rising Rates Opportunity Profun (RRPIX)
Word Searched: RATES",hccapital,6940807359002578182,46500,1199,53,4,2
"Rising Rates Opportunity Profun (RRPIX)
Word Searched: rates",hccapital,6940807359002578182,46500,1199,53,4,2
"Rising Rates Opportunity Profun (RRPIX)
Word Searched: rates",mok.investments,6940424674245479686,4423,2368,39,15,7
"Rite Aid Corporation (RAD)
Word Searched: Sad",assetorg,6937829967329873157,129200,31500,3139,77,70
"Rocket Companies, Inc. (RKT)",oscarwulfff,6935241744531590406,7864,25000,1473,50,409
"Rocket Companies, Inc. (RKT)
Word Searched: Companies",sky_trades,6940866911785749765,81400,873,25,0,0
"Rocket Companies, Inc. (RKT)
Word Searched: companies",thediamondhandz,6940810105168366854,52600,1179,81,0,2
"Roku, Inc. (ROKU)",calltoleap,6940824900215033093,733100,30500,2793,95,129
"Romeo Power, Inc. (RMO)",stocks_invest,6938585511942573318,75700,52400,1270,81,92
"Roth CH Acquisition I Co. (ROCH)
Word Searched: RICH",bullishbetter,6940610783705435398,46600,4716,229,56,35
"Roth CH Acquisition I Co. (ROCH)
Word Searched: RICH",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",stockshub,6930999772882980102,83500,3767,117,14,2
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",77trades,6940634957240962309,30100,7601,245,15,2
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",invest.stocks,6940636428133076230,109000,5445,459,17,17
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",yungvalades,6919163461234724101,2916,31400,1090,159,118
"Roth CH Acquisition I Co. (ROCH)
Word Searched: rich",gavin_mayo,6940780027646594309,252500,14200,1174,37,79
"Roundhill Sports Betting & iGam (BETZ)
Word Searched: betting",millionaire_mindset15,6925298030384139525,4023,615,9,1,2
"Roundhill Sports Betting & iGam (BETZ)
Word Searched: betting",finance_tiktok,6923281503979916550,21700,3752,30,3,0
"Rush Street Interactive, Inc. (RSI)",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
"Rush Street Interactive, Inc. (RSI)
Word Searched: street",mikesintact,6940130481962831109,33700,2649,123,11,1
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: OPTIONS",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: options",nimbletradingio,6940345764358950149,2678,240,25,0,5
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: options",stock_catalyst,6935588755646532870,1719,636,36,1,7
"S&P Kensho Virtual Reality Inde (^KVR)
Word Searched: virtual",lifeofcarlos0,6923009819561479430,1321,888,44,10,4
"SCIUKER FRAMES (SCK.MI)
Word Searched: frames",theoptionlab,6935499890038541573,2173,1438,25,8,3
"SEEING MACHINES LD (SEEMF)
Word Searched: seeing",millionaire_mindset15,6925298030384139525,4023,615,9,1,2
"SEEING MACHINES LD (SEEMF)
Word Searched: seeing",stockswings,6940030483480759557,61600,3929,136,18,6
"SHOS (SHOS)
Word Searched: shows",invest.stocks,6940636428133076230,109000,5445,459,17,17
"SIGNIFY NV (PHPPY)
Word Searched: puppy",thebuyinking,6940646927092452614,537900,44300,4311,113,102
"SINGLEPOINT INC (SING)
Word Searched: using",greentradesonly,6940675157652442373,20100,1220,44,5,2
"SLATER & G FPO (SGH.AX)
Word Searched: Slater",slater_trades,6940413376514313477,32200,2693,62,13,2
SM Energy Company (SM),titotrades,6940611851126443270,53200,4417,407,61,11
SOS Limited (SOS),theoptionlab,6935499890038541573,2173,1438,25,8,3
SOS Limited (SOS),tradeideas,6940069770905521414,5389,10800,225,55,92
"SPDR S&P Regional Banking ETF (KRE)
Word Searched: Banking",highleyinvested,6940757663760272646,38600,4182,765,35,69
"SPEEDY HIRE PLC ORD 5P (SDY.L)
Word Searched: Speedy",jefethestockguru,6940802877325577478,24800,1150,75,33,0
"STERLING TOOLS (STERTOOLS.NS)
Word Searched: tools",oscarwulfff,6935241744531590406,7864,25000,1473,50,409
"STORE Capital Corporation (STOR)
Word Searched: store",invest.stocks,6940636428133076230,109000,5445,459,17,17
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: Weeks",matthewhirayama,6928132692047432965,7933,113600,6982,273,86
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: weeks",chris.stocks,6940344155436584197,79100,4048,312,12,0
Safehold Inc. (SAFE),mikeoptions,6940742393868193029,7199,185,12,0,0
"Sandstorm Gold Ltd. (SAND)
Word Searched: said",coincapital,6935149838841531653,3563,240,15,0,3
Schlumberger Limited (SLB),hccapital,6940807359002578182,46500,1199,53,4,2
"Scottish Widows Stockmarket Gro (0P0001A1MG.L)
Word Searched: stockmarket",alcidesvla,6940774869340556550,12700,7377,116,11,1
"Seelos Therapeutics, Inc. (SEEL)
Word Searched: Seen",momentfinance,6937132561906846982,1717,249,5,0,0
"Senseonics Holdings, Inc. (SENS)",mikeoptions,6940742393868193029,7199,185,12,0,0
"ServiceNow, Inc. (NOW)",stockrogue,6932552320605605125,42300,3176,81,13,2
"Sherwin-Williams Company (The) (SHW)
Word Searched: saw",milehighmoney,6935996559133887750,18500,3365,52,16,2
"Shree Worstex Limited (SHWL.BO)
Word Searched: worst",alcidesvla,6940774869340556550,12700,7377,116,11,1
Sit Rising Rate ETF (RISE),stockstrader,6924867648434097414,5441,370,8,1,0
"Sleep Number Corporation (SNBR)
Word Searched: Sleep",optionscapital,6940077432586194182,17400,1070,30,2,2
"Snowflake Inc. (SNOW)
Word Searched: Show",spacs.ai,6932620674951384326,28100,2976,119,34,40
"So-Young International Inc. - A (SY)
Word Searched: YOU",mikeoptions,6940742393868193029,7199,185,12,0,0
"So-Young International Inc. - A (SY)
Word Searched: You",stockrogue,6932552320605605125,42300,3176,81,13,2
"So-Young International Inc. - A (SY)
Word Searched: you",realstockmarket,6921738093380898053,2957,1893,54,1,4
"Software and IT Services Portfo (FSCSX)
Word Searched: It s",investwithruss,6940684504789011718,90800,58100,2087,136,94
"Software and IT Services Portfo (FSCSX)
Word Searched: it s",spacs.ai,6932620674951384326,28100,2976,119,34,40
"Sound Mind Investing Fund (SMIFX)
Word Searched: INVESTING",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
"Sound Mind Investing Fund (SMIFX)
Word Searched: INVESTING",mr.investr,6940644631440821510,78500,6157,197,37,19
"Sound Mind Investing Fund (SMIFX)
Word Searched: Investing",matthewhirayama,6928132692047432965,7933,113600,6982,273,86
"Sound Mind Investing Fund (SMIFX)
Word Searched: Investing",austinhankwitz,6940416078606601477,480800,11800,494,39,4
"Sound Mind Investing Fund (SMIFX)
Word Searched: Investing",rudaman,6940408257823444230,3465,2012,96,4,10
"Sound Mind Investing Fund (SMIFX)
Word Searched: investing",realstockmarket,6921738093380898053,2957,1893,54,1,4
Sphere 3D Corp. (ANY),flextrading,6939695182514261253,3584,3892,111,17,24
"Spirit Airlines, Inc. (SAVE)",letstalkinvesting,6940010593365675270,107100,8899,637,20,77
"Spirit Airlines, Inc. (SAVE)
Word Searched: Dave",millionaire_mindset15,6925298030384139525,4023,615,9,1,2
Spotify Technology S.A. (SPOT),beermonies_trading,6934871830276607237,2324,314,30,0,1
"Sprint Bioscience AB (SPRINT.ST)
Word Searched: sprint",millionaire_mindset15,6925298030384139525,4023,615,9,1,2
"Square, Inc. (SQ)",beermonies_trading,6934871830276607237,2324,314,30,0,1
"Square, Inc. (SQ)",calltoleap,6940824900215033093,733100,30500,2793,95,129
"Stable Road Acquisition Corp. (SRAC)
Word Searched: SPAC",coincapital,6935149838841531653,3563,240,15,0,3
"Stable Road Acquisition Corp. (SRAC)
Word Searched: SPAC",mr.investr,6940644631440821510,78500,6157,197,37,19
Star Peak Energy Transition Corp. (STPK),darkhorseplays,6940335263512005893,6124,675,31,1,0
"StepStone Group Inc. (STEP)
Word Searched: steps",conner_prola,6927049830585945349,39800,5100,141,2,9
"Steven Madden, Ltd. (SHOO)
Word Searched: Steve",coincapital,6935149838841531653,3563,240,15,0,3
"Stratasys, Ltd. (SSYS)
Word Searched: Says",matthewhirayama,6928132692047432965,7933,113600,6982,273,86
"Stratasys, Ltd. (SSYS)
Word Searched: says",mok.investments,6940424674245479686,4423,2368,39,15,7
"Stratasys, Ltd. (SSYS)
Word Searched: says",ceowatchlist,6940398799714012421,508100,19000,596,177,28
"Strategic Advisers Fidelity U.S (FCTDX)
Word Searched: advise",moderninvestor_,6930698535088229633,8304,4103,165,17,3
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: SHARES",erikbotoss,6938499665398648070,4297,1467,26,4,1
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: shares",stockswallet,6940728029555461381,16800,4048,213,13,32
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: shares",alexdaytrader,6918068042111012102,6550,2858,48,8,1
"Strategy Shares Nasdaq 7HANDL I (HNDL)
Word Searched: shares",launchpadstocks,6934782697302756614,1792,218,7,2,1
"Structures Products Cp 8% CorTS (KTH)
Word Searched: structure",tikstockkam,6940244739056782598,8341,2534,63,26,0
"SunLink Health Systems, Inc. (SSY)
Word Searched: systems",coincapital,6935149838841531653,3563,240,15,0,3
Suncor Energy Inc. (SU),hccapital,6940807359002578182,46500,1199,53,4,2
Sundial Growers Inc. (SNDL),robinhoodrecaps,6940308751694007557,9033,6595,246,48,22
Sundial Growers Inc. (SNDL),stocktok42069,6930403126570716421,1152,4935,162,55,9
Sundial Growers Inc. (SNDL),tradeideas,6940069770905521414,5389,10800,225,55,92
"Sundial Growers Inc. (SNDL)
Word Searched: S",stockvip,6926323575376858373,179400,89700,5655,212,643
"Sundial Growers Inc. (SNDL)
Word Searched: s",tikstockkam,6940244739056782598,8341,2534,63,26,0
"T-Mobile US, Inc. (TMUS)
Word Searched: mobile",coincapital,6935149838841531653,3563,240,15,0,3
"T. Rowe Price Blue Chip Growth  (TRBCX)
Word Searched: Price",spacs.ai,6932620674951384326,28100,2976,119,34,40
"THINKSMART LIMITED ORD NPV (DI) (TSL.L)
Word Searched: Thinks",matthewhirayama,6928132692047432965,7933,113600,6982,273,86
"TOMI Environmental Solutions, Inc. (TOMZ)",stocktok42069,6930403126570716421,1152,4935,162,55,9
"TRADESTAR RESOURCES CORPORATION (TSRR)
Word Searched: Trades",slater_trades,6940413376514313477,32200,2693,62,13,2
"TUESDAY MORNING CORP (TUEM)
Word Searched: Tuesday",tradeideas,6940069770905521414,5389,10800,225,55,92
"TV TODAY NETWORK (TVTODAY.NS)
Word Searched: Today",investwithruss,6940684504789011718,90800,58100,2087,136,94
"Takung Art Co., Ltd. (TKAT)",milehightrading,6940694818209221893,166700,9575,245,20,9
"Takung Art Co., Ltd. (TKAT)",tradelikegates,6940740376441392390,28500,12800,433,31,69
"Takung Art Co., Ltd. (TKAT)
Word Searched: THAT",assetorg,6937829967329873157,129200,31500,3139,77,70
"Tanger Factory Outlet Centers,  (SKT)
Word Searched: centers",coincapital,6935149838841531653,3563,240,15,0,3
Target Corporation (TGT),calltoleap,6940824900215033093,733100,30500,2793,95,129
"Target Corporation (TGT)
Word Searched: Target",spacs.ai,6932620674951384326,28100,2976,119,34,40
"Tattooed Chef, Inc. (TTCF)",stockrogue,6932552320605605125,42300,3176,81,13,2
"Technical Communications Corpor (TCCO)
Word Searched: technical",thestockexperience,6935440626443980038,16700,21800,983,30,189
"Tellurian Inc. (TELL)
Word Searched: Tells",matthewhirayama,6928132692047432965,7933,113600,6982,273,86
"Tenneco Inc. (TEN)
Word Searched: then",calltoleap,6940824900215033093,733100,30500,2793,95,129
"Tesla, Inc. (TSLA)",stockrogue,6932552320605605125,42300,3176,81,13,2
"Tesla, Inc. (TSLA)",stockvip,6926323575376858373,179400,89700,5655,212,643
"Tesla, Inc. (TSLA)",llamas1115,6940026359137766662,803,178,6,10,2
"Tesla, Inc. (TSLA)",tradelikegates,6940740376441392390,28500,12800,433,31,69
"Tesla, Inc. (TSLA)
Word Searched: TESLA",stockshub,6930999772882980102,83500,3767,117,14,2
"Tesla, Inc. (TSLA)
Word Searched: TESLA",thestockhub,6940676520700660997,73900,19800,1504,36,40
"Tesla, Inc. (TSLA)
Word Searched: Tesla",stockchartpatterns,6928841938066164997,2626,3014,68,7,1
"Tesla, Inc. (TSLA)
Word Searched: Tesla",benpryor_,6940763665041755397,255200,35300,3688,96,297
"Tesla, Inc. (TSLA)
Word Searched: Tesla",milehighmoney,6935996559133887750,18500,3365,52,16,2
"Tesla, Inc. (TSLA)
Word Searched: tesla",stocktalkdaily,6873484534889942277,9236,6148,250,15,35
"Tesla, Inc. (TSLA)
Word Searched: tesla",milehighmoney,6935996559133887750,18500,3365,52,16,2
"Tesla, Inc. (TSLA)
Word Searched: tesla",stocktok16,6940295230285548806,3639,1429,90,7,1
"The ExOne Company (XONE)
Word Searched: gone",greentradesonly,6940675157652442373,20100,1220,44,5,2
"The Goldman Sachs Group, Inc. (GS)",hccapital,6940807359002578182,46500,1199,53,4,2
"The Hartford Checks and Balance (HCKAX)
Word Searched: checks",coletrades,6939292324946119941,3530,1454,17,7,0
"The Hartford Checks and Balance (HCKAX)
Word Searched: checks",thebuyinking,6940646927092452614,537900,44300,4311,113,102
"The Home Depot, Inc. (HD)",beermonies_trading,6934871830276607237,2324,314,30,0,1
"The Home Depot, Inc. (HD)",calltoleap,6940824900215033093,733100,30500,2793,95,129
The Southern Company (SO),stockstok,6926183877455154438,5592,291,12,1,1
The Southern Company (SO),thelaptoplegend,6934173585376431365,128900,7557,502,23,8
The Walt Disney Company (DIS),mikeoptions,6940742393868193029,7199,185,12,0,0
The Walt Disney Company (DIS),calltoleap,6940824900215033093,733100,30500,2793,95,129
"Tianrong Internet Products and Services, Inc. (TIPS)",vinstock,6940287673751866629,41100,1002,59,15,6
"Tilray, Inc. (TLRY)",darkhorseplays,6940335263512005893,6124,675,31,1,0
"Tonix Pharmaceuticals Holding C (TNXP)
Word Searched: pharmaceutical",sodapreneur,6937789671447612678,6805,5812,222,27,61
"TriplePoint Venture Growth BDC  (TPVG)
Word Searched: TRIPLE",sodapreneur,6937789671447612678,6805,5812,222,27,61
"TrueCar, Inc. (TRUE)",brotherhood.finance,6938405182166355206,14300,2456,240,19,22
"Turning Point Therapeutics, Inc (TPTX)
Word Searched: Turning",stockclutch,6932606059446144262,2283,1381,40,2,1
"Turtle Beach Corporation (HEAR)
Word Searched: heard",gavin_mayo,6940780027646594309,252500,14200,1174,37,79
U.S. Energy Initiatives Corporation Inc. (USEI),penny.lifestyles,6940813469444820229,173600,959,31,7,0
"U.S. Global Investors Funds Gol (USERX)
Word Searched: USERS",mr.investr,6940644631440821510,78500,6157,197,37,19
"U.S. Global Investors, Inc. (GROW)
Word Searched: grown",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
"U.S. Global Jets ETF (JETS)
Word Searched: Bets",bagchaser1337,6923719966386687237,4018,1081,61,14,22
"U.S. Global Jets ETF (JETS)
Word Searched: LETS",mr.investr,6940644631440821510,78500,6157,197,37,19
"U.S. Global Jets ETF (JETS)
Word Searched: LETS",erikbotoss,6938499665398648070,4297,1467,26,4,1
"U.S. Global Jets ETF (JETS)
Word Searched: Lets",gd_investments,6940699006288841989,249400,7983,417,23,29
"U.S. Global Jets ETF (JETS)
Word Searched: Lets",77trades,6940634957240962309,30100,7601,245,15,2
"U.S. Global Jets ETF (JETS)
Word Searched: lets",alertscapital,6940813264297266438,8647,14000,591,10,64
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",realstockmarket,6921738093380898053,2957,1893,54,1,4
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",stock_catalyst,6935588755646532870,1719,636,36,1,7
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",assetentities,6940696614826708229,513800,52600,3577,76,31
USCF SummerHaven SHPEI Index Fund (BUY),investodaily,6940708690198564102,13400,1747,50,2,10
USCF SummerHaven SHPEI Index Fund (BUY),sodapreneur,6937789671447612678,6805,5812,222,27,61
"United Parcel Service, Inc. (UPS)",momentfinance,6937132561906846982,1717,249,5,0,0
United States Steel Corporation (X),thediamondhandz,6940810105168366854,52600,1179,81,0,2
United States Steel Corporation (X),alertscapital,6940813264297266438,8647,14000,591,10,64
"United States Steel Corporation (X)
Word Searched: U S",marketafterhours,6940798611563220230,5762,317,15,3,4
"Upstart Holdings, Inc. (UPST)
Word Searched: UP",assetorg,6937829967329873157,129200,31500,3139,77,70
"Upstart Holdings, Inc. (UPST)
Word Searched: up",tikstockkam,6940244739056782598,8341,2534,63,26,0
"Upstart Holdings, Inc. (UPST)
Word Searched: up",financewithfriends,6875098372445883654,3539,1185,10,0,1
"Uranium Energy Corp. (UEC)
Word Searched: Dec",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
"Uranium Energy Corp. (UEC)
Word Searched: Uranium",mikeoptions,6940742393868193029,7199,185,12,0,0
"VALUEDESIGN INC (3960.T)
Word Searched: valued",mikeoptions,6940742393868193029,7199,185,12,0,0
"VBI Vaccines, Inc. (VBIV)
Word Searched: vaccine",wallstreet.man,6918393271152610566,13100,682000,55300,1011,5195
"VOYAGER DIGITAL LTD (VYGVF)
Word Searched: VOYAGER",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
Valero Energy Corporation (VLO),hccapital,6940807359002578182,46500,1199,53,4,2
"Vanguard FTSE Emerging Markets  (VWO)
Word Searched: markets",mok.investments,6940424674245479686,4423,2368,39,15,7
"Vanguard FTSE Emerging Markets  (VWO)
Word Searched: markets",coincapital,6935149838841531653,3563,240,15,0,3
"Vanguard Financials ETF (VFH)
Word Searched: Financials",hccapital,6940807359002578182,46500,1199,53,4,2
"Vanguard High Dividend Yield ET (VYM)
Word Searched: Dividend",realstockmarket,6921738093380898053,2957,1893,54,1,4
"Vanguard High Dividend Yield ET (VYM)
Word Searched: dividend",calltoleap,6940824900215033093,733100,30500,2793,95,129
Vanguard High Dividend Yield Index Fund ETF Shares (VYM),calltoleap,6940824900215033093,733100,30500,2793,95,129
"Vanguard Long-Term Bond ETF (BLV)
Word Searched: long term",realstockmarket,6921738093380898053,2957,1893,54,1,4
"Vanguard Total Stock Market ETF (VTI)
Word Searched: market",mok.investments,6940424674245479686,4423,2368,39,15,7
"Vanguard Total Stock Market ETF (VTI)
Word Searched: market",marketmartians,6940804545308036358,8048,197,10,3,1
"Vanguard Total Stock Market ETF (VTI)
Word Searched: market",the.names.cal,6934732014893485317,282000,12500,779,44,19
"Vanguard Total Stock Market ETF (VTI)
Word Searched: total",mikeoptions,6940742393868193029,7199,185,12,0,0
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: Stock",vinstock,6940287673751866629,41100,1002,59,15,6
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: stock",realstockmarket,6921738093380898053,2957,1893,54,1,4
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: stock",finance_tiktok,6923281503979916550,21700,3752,30,3,0
"VeriFone Systems, Inc. (PAY)",llamas1115,6940026359137766662,803,178,6,10,2
"Vericity, Inc. (VERY)",investodaily,6940708690198564102,13400,1747,50,2,10
"Verizon Communications Inc. (VZ)
Word Searched: VP",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
Versus Systems Inc. (VS),stock_catalyst,6935588755646532870,1719,636,36,1,7
"Village Farms International, In (VFF)
Word Searched: off",alertscapital,6940813264297266438,8647,14000,591,10,64
"Virgin Galactic Holdings, Inc. (SPCE)",alexdaytrader,6918068042111012102,6550,2858,48,8,1
"Virgin Galactic Holdings, Inc. (SPCE)",thestockhub,6940676520700660997,73900,19800,1504,36,40
"Virgin Galactic Holdings, Inc. (SPCE)
Word Searched: SPACE",theoptionlab,6935499890038541573,2173,1438,25,8,3
Visa Inc. (V),marketmartians,6940804545308036358,8048,197,10,3,1
"Viveve Medical, Inc. (VIVE)",stocks_helper,6924371171479719173,673,5587,42,13,4
Voyager Digital Ltd. (VYGVF),stockmarketuniversity,6940824111950155013,2839,402,12,1,1
"WINNERS INC (WNRS)
Word Searched: winners",nickcomizio,6926225800442268934,3683,9706,162,22,33
"WINNERS INC (WNRS)
Word Searched: winners",bugs.money,6940804661494418694,3733,1393,27,2,1
"WISDOMTREE WTI CRUDE OIL LONGER (FCRU.MI)
Word Searched: LONGER",moderninvestor_,6930698535088229633,8304,4103,165,17,3
"WISDOMTREE WTI CRUDE OIL LONGER (FCRU.MI)
Word Searched: longer",millionaire_mindset15,6925298030384139525,4023,615,9,1,2
"WO Group, Inc. (PAPA)",llamas1115,6940026359137766662,803,178,6,10,2
"WORLDS INC (WDDD)
Word Searched: WORLDS",mr.investr,6940644631440821510,78500,6157,197,37,19
Walmart Inc. (WMT),calltoleap,6940824900215033093,733100,30500,2793,95,129
"Walmart Inc. (WMT)
Word Searched: Walmart",coincapital,6935149838841531653,3563,240,15,0,3
"Walt Disney Company (The) (DIS)
Word Searched: DIP",optraders,6940360060631567622,29900,1621,36,3,0
"Walt Disney Company (The) (DIS)
Word Searched: Did",flextrading,6939695182514261253,3584,3892,111,17,24
"Walt Disney Company (The) (DIS)
Word Searched: did",alcidesvla,6940774869340556550,12700,7377,116,11,1
"Walt Disney Company (The) (DIS)
Word Searched: dip",stocksfix,6934401350012800261,4865,2663,49,7,1
"Walt Disney Company (The) (DIS)
Word Searched: dip",stockmarket_507,6934532298616360198,4642,1924,51,6,8
"Walt Disney Company (The) (DIS)
Word Searched: dip",realjaypelle,6938041928436976901,56000,5855,308,39,20
"Walt Disney Company (The) (DIS)
Word Searched: dip",tradingwithchristian,6932638179094760709,1219,427,9,0,0
"Walt Disney Company (The) (DIS)
Word Searched: dips",stockrogue,6932552320605605125,42300,3176,81,13,2
"Washington Prime Group Inc. (WPG)
Word Searched: Was",thelaptoplegend,6934173585376431365,128900,7557,502,23,8
"Washington Prime Group Inc. (WPG)
Word Searched: was",thewallstreetjungle,6938523692024548613,23900,787,34,0,0
Wells Fargo & Company (WFC),hccapital,6940807359002578182,46500,1199,53,4,2
Welltower Inc. (WELL),markettrader_official,6940705243218939141,279700,7236,353,19,16
"Westwater Resources, Inc. (WWR)
Word Searched: We re",investwithruss,6940684504789011718,90800,58100,2087,136,94
"Weyerhaeuser Company (WY)
Word Searched: why",mok.investments,6940424674245479686,4423,2368,39,15,7
"Whole Earth Brands, Inc. (FREE)",invest.stocks,6940636428133076230,109000,5445,459,17,17
"Whole Earth Brands, Inc. (FREE)",slater_trades,6940413376514313477,32200,2693,62,13,2
"WiderPlanet (321820.KQ)
Word Searched: wider",nimbletradingio,6940345764358950149,2678,240,25,0,5
"Wilmington Strategic Allocation (WAAAX)
Word Searched: WAAAY",thelaptoplegend,6934173585376431365,128900,7557,502,23,8
"WisdomTree U.S. SmallCap Divide (DES)
Word Searched: does",greentradesonly,6940675157652442373,20100,1220,44,5,2
"WisdomTree U.S. SmallCap Divide (DES)
Word Searched: does",markettrader_official,6940705243218939141,279700,7236,353,19,16
"Yamana Gold Inc. (AUY)
Word Searched: AUM",stockmarketuniversity,6940824111950155013,2839,402,12,1,1
Zomedica Corp. (ZOM),aceinvestments,6939615287750774021,60200,15400,790,66,104
"Zoom Video Communications, Inc. (ZM)
Word Searched: vid",coincapital,6935149838841531653,3563,240,15,0,3
"aTyr Pharma, Inc. (LIFE)
Word Searched: like",stockstv,6896942242049674501,2377,627,15,4,0
"eGain Corporation (EGAN)
Word Searched: began",llamas1115,6940026359137766662,803,178,6,10,2
"eXp World Holdings, Inc. (EXPI)
Word Searched: world",stockvip,6926323575376858373,179400,89700,5655,212,643
iShares Global Timber & Forestry ETF (WOOD),stockstok,6926183877455154438,5592,291,12,1,1
"iShares MSCI USA Momentum Facto (MTUM)
Word Searched: moment",mok.investments,6940424674245479686,4423,2368,39,15,7
"iShares MSCI USA Momentum Facto (MTUM)
Word Searched: momentum",vinstock,6940287673751866629,41100,1002,59,15,6
iShares US Fixed Income Bal Rsk (INC),coincapital,6935149838841531653,3563,240,15,0,3
iShares US Fixed Income Bal Rsk (INC),trendstocks,6933624364407475462,1142,1240,8,2,0
"one (AONE)
Word Searched: alone",theoptionlab,6935499890038541573,2173,1438,25,8,3
